
Gurobi 13.0.2 (linux64) logging started Wed Jul  1 05:55:58 2026

Set parameter LogFile to value "/tmp/sweep_20260701_010247_iran_alt400km_s2_i2_v6_gurobi.log"
Set parameter Method to value 1
Set parameter NodefileStart to value 4
Set parameter RINS to value 50
Gurobi Optimizer version 13.0.2 build v13.0.2rc1 (linux64 - "Debian GNU/Linux 13 (trixie)")

CPU model: Intel(R) Xeon(R) Platinum 8375C CPU @ 2.90GHz, instruction set [SSE2|AVX|AVX2|AVX512]
Thread count: 16 physical cores, 32 logical processors, using up to 32 threads

Non-default parameters:
TimeLimit  18000
MIPGap  0.001
Method  1
LPWarmStart  1
Heuristics  0.2
MIPFocus  1
NodefileStart  4
RINS  50
Symmetry  2
Cuts  2
CoverCuts  2
LogToConsole  0

Academic license 2812613 - for non-commercial use only - registered to no___@gatech.edu
Optimize a model with 63184 rows, 14360 columns and 7465764 nonzeros (Min)
Model fingerprint: 0x2bf58aa9
Model has 14360 linear objective coefficients
Variable types: 0 continuous, 14360 integer (14360 binary)
Coefficient statistics:
  Matrix range     [1e+00, 1e+00]
  Objective range  [1e+00, 1e+00]
  Bounds range     [1e+00, 1e+00]
  RHS range        [1e+00, 1e+00]

Found heuristic solution: objective 458.0000000
Presolve removed 0 rows and 0 columns (presolve time = 5s)...
Presolve removed 0 rows and 0 columns (presolve time = 10s)...
Presolve removed 8616 rows and 0 columns (presolve time = 15s)...
Presolve removed 8616 rows and 0 columns (presolve time = 21s)...
Presolve removed 8616 rows and 0 columns (presolve time = 25s)...
Presolve removed 8616 rows and 0 columns (presolve time = 30s)...
Presolve removed 8616 rows and 0 columns (presolve time = 35s)...
Presolve removed 8616 rows and 0 columns (presolve time = 40s)...
Presolve removed 8616 rows and 0 columns (presolve time = 45s)...
Presolve removed 8616 rows and 0 columns (presolve time = 50s)...
Presolve removed 8616 rows and 0 columns (presolve time = 55s)...
Presolve removed 8616 rows and 0 columns (presolve time = 60s)...
Presolve removed 8616 rows and 0 columns (presolve time = 65s)...
Presolve removed 8616 rows and 0 columns (presolve time = 70s)...
Presolve removed 8616 rows and 0 columns (presolve time = 75s)...
Presolve removed 8616 rows and 0 columns
Presolve time: 79.52s
Presolved: 54568 rows, 14360 columns, 6414612 nonzeros
Variable types: 0 continuous, 14360 integer (14360 binary)

Root simplex log...

Iteration    Objective       Primal Inf.    Dual Inf.      Time
  232406    1.6150101e+02   3.792891e+04   0.000000e+00   3796s
  232636    1.6150568e+02   2.172370e+06   0.000000e+00   3800s
  232966    1.6151222e+02   1.021912e+05   0.000000e+00   3807s
  233186    1.6151771e+02   1.130989e+04   0.000000e+00   3811s
  233416    1.6152321e+02   5.866552e+04   0.000000e+00   3816s
  233636    1.6152832e+02   1.298761e+06   0.000000e+00   3820s
  233976    1.6153669e+02   1.029059e+05   0.000000e+00   3827s
  234196    1.6154184e+02   1.817238e+04   0.000000e+00   3831s
  234416    1.6154620e+02   6.612079e+04   0.000000e+00   3835s
  234746    1.6155253e+02   2.740047e+05   0.000000e+00   3842s
  234966    1.6155681e+02   9.516537e+04   0.000000e+00   3846s
  235186    1.6156125e+02   6.470882e+04   0.000000e+00   3851s
  235406    1.6156684e+02   1.012548e+05   0.000000e+00   3855s
  235746    1.6157356e+02   1.179719e+06   0.000000e+00   3862s
  235976    1.6157849e+02   6.102239e+04   0.000000e+00   3866s
  236206    1.6158305e+02   1.931773e+06   0.000000e+00   3871s
  236436    1.6158697e+02   1.840330e+04   0.000000e+00   3875s
  236776    1.6159443e+02   1.901945e+04   0.000000e+00   3882s
  236996    1.6159925e+02   7.082945e+04   0.000000e+00   3886s
  237216    1.6160436e+02   4.296307e+04   0.000000e+00   3891s
  237446    1.6161049e+02   5.878358e+05   0.000000e+00   3895s
  237776    1.6161791e+02   1.730257e+04   0.000000e+00   3901s
  237996    1.6162393e+02   6.800265e+04   0.000000e+00   3906s
  238226    1.6162884e+02   1.179670e+06   0.000000e+00   3910s
  238546    1.6163612e+02   2.101162e+05   0.000000e+00   3917s
  238766    1.6164067e+02   2.638774e+05   0.000000e+00   3921s
  238986    1.6164616e+02   1.886957e+05   0.000000e+00   3926s
  239206    1.6165116e+02   1.276041e+05   0.000000e+00   3930s
  239536    1.6165872e+02   4.624640e+04   0.000000e+00   3937s
  239756    1.6166445e+02   6.504153e+05   0.000000e+00   3941s
  239976    1.6166818e+02   3.105695e+05   0.000000e+00   3946s
  240306    1.6167439e+02   2.320978e+04   0.000000e+00   3952s
  240526    1.6167978e+02   5.911259e+04   0.000000e+00   3956s
  240746    1.6168382e+02   2.744145e+05   0.000000e+00   3961s
  241076    1.6169049e+02   1.236382e+05   0.000000e+00   3967s
  241306    1.6169529e+02   2.088564e+04   0.000000e+00   3971s
  241536    1.6169964e+02   7.328950e+04   0.000000e+00   3976s
  241756    1.6170447e+02   5.355940e+04   0.000000e+00   3980s
  242086    1.6171069e+02   1.568221e+05   0.000000e+00   3987s
  242316    1.6171493e+02   6.805023e+05   0.000000e+00   3991s
  242546    1.6171983e+02   8.727418e+05   0.000000e+00   3996s
  242786    1.6172452e+02   1.707766e+04   0.000000e+00   4000s
  243106    1.6173184e+02   1.096650e+05   0.000000e+00   4007s
  243326    1.6173679e+02   7.445597e+04   0.000000e+00   4011s
  243546    1.6174115e+02   6.225381e+05   0.000000e+00   4016s
  243876    1.6174709e+02   1.124802e+05   0.000000e+00   4022s
  244106    1.6175008e+02   8.058048e+04   0.000000e+00   4027s
  244346    1.6175366e+02   1.802692e+04   0.000000e+00   4031s
  244566    1.6175785e+02   1.968682e+04   0.000000e+00   4036s
  244786    1.6176190e+02   1.068621e+05   0.000000e+00   4040s
  245116    1.6176779e+02   7.326552e+04   0.000000e+00   4047s
  245346    1.6177205e+02   2.087707e+04   0.000000e+00   4051s
  245566    1.6177592e+02   6.965952e+05   0.000000e+00   4056s
  245796    1.6178019e+02   1.593888e+04   0.000000e+00   4060s
  246126    1.6178673e+02   9.134784e+04   0.000000e+00   4067s
  246346    1.6179112e+02   1.092466e+05   0.000000e+00   4071s
  246566    1.6179486e+02   4.158070e+04   0.000000e+00   4076s
  246786    1.6179959e+02   1.223849e+06   0.000000e+00   4080s
  247116    1.6180702e+02   1.956589e+05   0.000000e+00   4087s
  247336    1.6181050e+02   1.702789e+05   0.000000e+00   4091s
  247566    1.6181426e+02   1.480102e+05   0.000000e+00   4096s
  247786    1.6181797e+02   8.032504e+04   0.000000e+00   4100s
  248116    1.6182318e+02   4.573495e+04   0.000000e+00   4107s
  248336    1.6182678e+02   7.039384e+04   0.000000e+00   4111s
  248556    1.6183065e+02   5.041576e+04   0.000000e+00   4116s
  248776    1.6183409e+02   1.129667e+04   0.000000e+00   4120s
  249106    1.6184062e+02   1.308580e+05   0.000000e+00   4127s
  249326    1.6184365e+02   3.107278e+05   0.000000e+00   4131s
  249546    1.6184705e+02   9.036502e+05   0.000000e+00   4136s
  249766    1.6185159e+02   3.722805e+05   0.000000e+00   4140s
  250096    1.6185810e+02   4.887707e+04   0.000000e+00   4147s
  250316    1.6186119e+02   6.074464e+04   0.000000e+00   4151s
  250546    1.6186530e+02   5.030018e+04   0.000000e+00   4156s
  250766    1.6186887e+02   1.422131e+06   0.000000e+00   4160s
  251096    1.6187474e+02   2.710641e+05   0.000000e+00   4167s
  251316    1.6187912e+02   3.255843e+04   0.000000e+00   4172s
  251536    1.6188295e+02   1.915718e+05   0.000000e+00   4176s
  251756    1.6188678e+02   1.755375e+06   0.000000e+00   4180s
  251976    1.6189041e+02   1.179614e+04   0.000000e+00   4185s
  252306    1.6189519e+02   2.397895e+04   0.000000e+00   4192s
  252526    1.6189921e+02   6.952779e+04   0.000000e+00   4196s
  252736    1.6190302e+02   6.733666e+05   0.000000e+00   4201s
  253066    1.6190884e+02   3.065254e+05   0.000000e+00   4207s
  253286    1.6191273e+02   1.888181e+05   0.000000e+00   4212s
  253506    1.6191604e+02   6.667361e+04   0.000000e+00   4216s
  253726    1.6191928e+02   3.155332e+05   0.000000e+00   4221s
  253946    1.6192356e+02   1.926959e+06   0.000000e+00   4225s
  254276    1.6192844e+02   5.338912e+04   0.000000e+00   4232s
  254496    1.6193196e+02   1.349204e+05   0.000000e+00   4236s
  254716    1.6193614e+02   2.752406e+04   0.000000e+00   4241s
  254936    1.6193913e+02   4.122466e+06   0.000000e+00   4245s
  255266    1.6194435e+02   3.020252e+04   0.000000e+00   4252s
  255486    1.6194894e+02   4.153933e+05   0.000000e+00   4257s
  255706    1.6195253e+02   3.363591e+04   0.000000e+00   4261s
  255926    1.6195690e+02   1.242971e+06   0.000000e+00   4266s
  256146    1.6196106e+02   1.021351e+06   0.000000e+00   4270s
  256466    1.6196750e+02   2.281404e+04   0.000000e+00   4277s
  256686    1.6197113e+02   5.795521e+04   0.000000e+00   4281s
  256906    1.6197485e+02   6.149347e+05   0.000000e+00   4286s
  257126    1.6197867e+02   1.451494e+05   0.000000e+00   4290s
  257456    1.6198407e+02   2.906024e+04   0.000000e+00   4297s
  257676    1.6198886e+02   3.457903e+04   0.000000e+00   4302s
  257896    1.6199195e+02   7.819620e+04   0.000000e+00   4306s
  258106    1.6199589e+02   2.077431e+05   0.000000e+00   4311s
  258326    1.6199933e+02   7.375318e+04   0.000000e+00   4315s
  258656    1.6200371e+02   1.233208e+04   0.000000e+00   4322s
  258876    1.6200679e+02   3.590200e+04   0.000000e+00   4326s
  259096    1.6201071e+02   3.357151e+04   0.000000e+00   4331s
  259306    1.6201404e+02   2.157794e+05   0.000000e+00   4335s
  259606    1.6201988e+02   7.311118e+04   0.000000e+00   4342s
  259816    1.6202393e+02   5.443407e+04   0.000000e+00   4347s
  260026    1.6202789e+02   7.390285e+05   0.000000e+00   4351s
  260236    1.6203142e+02   1.842718e+06   0.000000e+00   4356s
  260446    1.6203474e+02   2.845439e+05   0.000000e+00   4360s
  260756    1.6204015e+02   7.995637e+04   0.000000e+00   4367s
  260976    1.6204343e+02   2.878707e+04   0.000000e+00   4371s
  261196    1.6204736e+02   3.259859e+04   0.000000e+00   4376s
  261406    1.6205076e+02   1.496264e+04   0.000000e+00   4381s
  261716    1.6205655e+02   2.586849e+04   0.000000e+00   4387s
  261936    1.6206048e+02   6.539875e+05   0.000000e+00   4392s
  262146    1.6206411e+02   3.520303e+04   0.000000e+00   4397s
  262356    1.6206732e+02   5.344566e+05   0.000000e+00   4401s
  262566    1.6207012e+02   6.524428e+04   0.000000e+00   4406s
  262786    1.6207288e+02   3.479341e+04   0.000000e+00   4410s
  263106    1.6207834e+02   1.324643e+05   0.000000e+00   4417s
  263326    1.6208154e+02   2.303143e+05   0.000000e+00   4422s
  263546    1.6208622e+02   2.492912e+05   0.000000e+00   4426s
  263766    1.6209048e+02   3.581208e+04   0.000000e+00   4431s
  263976    1.6209425e+02   1.094189e+06   0.000000e+00   4436s
  264186    1.6209784e+02   2.128782e+05   0.000000e+00   4440s
  264516    1.6210301e+02   1.166991e+05   0.000000e+00   4447s
  264736    1.6210647e+02   1.377477e+04   0.000000e+00   4452s
  264956    1.6210994e+02   1.794978e+06   0.000000e+00   4457s
  265166    1.6211269e+02   2.444859e+04   0.000000e+00   4461s
  265386    1.6211570e+02   3.853882e+05   0.000000e+00   4466s
  265606    1.6211889e+02   3.379305e+04   0.000000e+00   4471s
  265826    1.6212262e+02   1.165807e+05   0.000000e+00   4475s
  266156    1.6212768e+02   1.073959e+04   0.000000e+00   4482s
  266376    1.6213073e+02   2.844970e+04   0.000000e+00   4487s
  266606    1.6213457e+02   3.090973e+04   0.000000e+00   4492s
  266826    1.6213847e+02   7.876121e+04   0.000000e+00   4496s
  267046    1.6214130e+02   2.114967e+05   0.000000e+00   4501s
  267266    1.6214507e+02   8.361056e+04   0.000000e+00   4506s
  267486    1.6214841e+02   1.565529e+05   0.000000e+00   4510s
  267806    1.6215322e+02   7.304244e+04   0.000000e+00   4517s
  268006    1.6215652e+02   1.728530e+05   0.000000e+00   4522s
  268216    1.6216024e+02   1.686472e+05   0.000000e+00   4526s
  268436    1.6216312e+02   1.365949e+05   0.000000e+00   4531s
  268636    1.6216555e+02   1.356526e+06   0.000000e+00   4535s
  268966    1.6216955e+02   8.642709e+04   0.000000e+00   4542s
  269186    1.6217253e+02   1.957086e+05   0.000000e+00   4547s
  269406    1.6217572e+02   1.348787e+05   0.000000e+00   4552s
  269626    1.6217878e+02   2.111252e+04   0.000000e+00   4556s
  269836    1.6218160e+02   1.286849e+04   0.000000e+00   4561s
  270056    1.6218470e+02   3.194576e+04   0.000000e+00   4566s
  270266    1.6218831e+02   1.803280e+06   0.000000e+00   4570s
  270596    1.6219205e+02   5.031784e+04   0.000000e+00   4577s
  270806    1.6219536e+02   1.554522e+04   0.000000e+00   4582s
  271026    1.6219772e+02   3.898295e+04   0.000000e+00   4586s
  271236    1.6220079e+02   8.573358e+04   0.000000e+00   4591s
  271456    1.6220400e+02   4.748560e+04   0.000000e+00   4595s
  271786    1.6220856e+02   3.097329e+04   0.000000e+00   4602s
  272006    1.6221204e+02   1.708249e+05   0.000000e+00   4607s
  272216    1.6221459e+02   3.031191e+05   0.000000e+00   4611s
  272436    1.6221687e+02   3.950579e+04   0.000000e+00   4616s
  272656    1.6221961e+02   5.454239e+05   0.000000e+00   4621s
  272876    1.6222243e+02   1.717038e+05   0.000000e+00   4625s
  273206    1.6222638e+02   7.620453e+04   0.000000e+00   4632s
  273416    1.6222932e+02   1.202570e+05   0.000000e+00   4637s
  273626    1.6223242e+02   3.759375e+04   0.000000e+00   4641s
  273846    1.6223588e+02   7.296283e+05   0.000000e+00   4646s
  274056    1.6223894e+02   7.421630e+04   0.000000e+00   4651s
  274266    1.6224250e+02   1.249177e+05   0.000000e+00   4655s
  274486    1.6224556e+02   5.717416e+04   0.000000e+00   4660s
  274796    1.6224942e+02   1.846393e+05   0.000000e+00   4667s
  275016    1.6225249e+02   1.593931e+05   0.000000e+00   4672s
  275236    1.6225546e+02   7.749425e+04   0.000000e+00   4676s
  275456    1.6225851e+02   1.771817e+05   0.000000e+00   4681s
  275676    1.6226211e+02   1.885621e+04   0.000000e+00   4686s
  275896    1.6226538e+02   3.068598e+04   0.000000e+00   4690s
  276216    1.6227014e+02   1.031454e+05   0.000000e+00   4697s
  276436    1.6227288e+02   2.659122e+04   0.000000e+00   4702s
  276656    1.6227621e+02   3.158215e+05   0.000000e+00   4706s
  276876    1.6227905e+02   2.757696e+05   0.000000e+00   4711s
  277096    1.6228156e+02   4.665790e+04   0.000000e+00   4716s
  277306    1.6228448e+02   3.764526e+04   0.000000e+00   4720s
  277636    1.6228907e+02   1.328589e+05   0.000000e+00   4727s
  277856    1.6229193e+02   1.126819e+04   0.000000e+00   4732s
  278076    1.6229521e+02   2.666217e+04   0.000000e+00   4737s
  278286    1.6229832e+02   2.352846e+05   0.000000e+00   4741s
  278496    1.6230110e+02   2.499164e+05   0.000000e+00   4746s
  278716    1.6230312e+02   1.554738e+04   0.000000e+00   4750s
  278936    1.6230606e+02   1.901189e+05   0.000000e+00   4755s
  279266    1.6231003e+02   2.294108e+05   0.000000e+00   4762s
  279486    1.6231281e+02   1.836796e+04   0.000000e+00   4767s
  279706    1.6231489e+02   7.011505e+04   0.000000e+00   4772s
  279916    1.6231799e+02   1.739219e+05   0.000000e+00   4776s
  280126    1.6232109e+02   8.871255e+04   0.000000e+00   4781s
  280346    1.6232360e+02   3.733141e+05   0.000000e+00   4785s
  280566    1.6232594e+02   3.982897e+04   0.000000e+00   4790s
  280886    1.6233029e+02   6.109480e+04   0.000000e+00   4797s
  281106    1.6233248e+02   1.135579e+05   0.000000e+00   4802s
  281306    1.6233476e+02   2.565106e+04   0.000000e+00   4806s
  281526    1.6233762e+02   1.747177e+05   0.000000e+00   4811s
  281736    1.6234004e+02   7.119180e+04   0.000000e+00   4815s
  282036    1.6234395e+02   1.241546e+06   0.000000e+00   4822s
  282246    1.6234658e+02   3.224906e+05   0.000000e+00   4826s
  282466    1.6234938e+02   4.582005e+04   0.000000e+00   4831s
  282666    1.6235152e+02   7.928742e+03   0.000000e+00   4836s
  282886    1.6235393e+02   2.807229e+04   0.000000e+00   4840s
  283206    1.6235721e+02   5.020099e+04   0.000000e+00   4847s
  283416    1.6235960e+02   5.300145e+04   0.000000e+00   4852s
  283636    1.6236251e+02   1.365247e+04   0.000000e+00   4856s
  283856    1.6236549e+02   9.451871e+04   0.000000e+00   4861s
  284076    1.6236760e+02   2.779945e+05   0.000000e+00   4866s
  284296    1.6236989e+02   1.276303e+04   0.000000e+00   4870s
  284626    1.6237325e+02   7.916761e+05   0.000000e+00   4877s
  284846    1.6237560e+02   2.267281e+05   0.000000e+00   4882s
  285066    1.6237845e+02   3.460428e+04   0.000000e+00   4887s
  285276    1.6238156e+02   1.307419e+05   0.000000e+00   4891s
  285496    1.6238336e+02   8.286210e+05   0.000000e+00   4896s
  285716    1.6238567e+02   1.213673e+06   0.000000e+00   4900s
  285936    1.6238837e+02   1.515946e+05   0.000000e+00   4905s
  286266    1.6239237e+02   6.133881e+04   0.000000e+00   4912s
  286486    1.6239515e+02   3.180635e+04   0.000000e+00   4917s
  286706    1.6239772e+02   8.479909e+04   0.000000e+00   4922s
  286926    1.6240063e+02   3.227885e+05   0.000000e+00   4926s
  287146    1.6240318e+02   2.416626e+05   0.000000e+00   4931s
  287366    1.6240574e+02   1.242050e+05   0.000000e+00   4936s
  287576    1.6240881e+02   6.198400e+04   0.000000e+00   4941s
  287796    1.6241130e+02   3.664740e+04   0.000000e+00   4945s
  288116    1.6241531e+02   2.453315e+05   0.000000e+00   4952s
  288336    1.6241740e+02   5.145794e+04   0.000000e+00   4957s
  288586    1.6242023e+02   1.731390e+04   0.000000e+00   4962s
  288806    1.6242222e+02   2.169005e+05   0.000000e+00   4967s
  289016    1.6242512e+02   4.828797e+05   0.000000e+00   4972s
  289236    1.6242806e+02   3.657545e+04   0.000000e+00   4976s
  289486    1.6243114e+02   1.416321e+05   0.000000e+00   4982s
  289736    1.6243421e+02   8.104083e+04   0.000000e+00   4987s
  289956    1.6243736e+02   5.400436e+04   0.000000e+00   4992s
  290206    1.6244014e+02   1.040643e+04   0.000000e+00   4998s
  290326    1.6244186e+02   7.201911e+04   0.000000e+00   5000s
  290576    1.6244538e+02   5.874988e+05   0.000000e+00   5005s
  290816    1.6244844e+02   2.816056e+04   0.000000e+00   5011s
  291046    1.6245120e+02   6.901622e+04   0.000000e+00   5016s
  291256    1.6245396e+02   1.409790e+04   0.000000e+00   5020s
  291566    1.6245733e+02   1.196794e+05   0.000000e+00   5027s
  291766    1.6245960e+02   4.486726e+04   0.000000e+00   5032s
  292016    1.6246263e+02   1.919692e+04   0.000000e+00   5037s
  292266    1.6246560e+02   7.369389e+04   0.000000e+00   5043s
  292386    1.6246677e+02   1.616146e+04   0.000000e+00   5045s
  292606    1.6246959e+02   1.997047e+04   0.000000e+00   5050s
  292846    1.6247253e+02   1.512353e+05   0.000000e+00   5055s
  293086    1.6247587e+02   1.942766e+05   0.000000e+00   5061s
  293316    1.6247874e+02   6.812517e+04   0.000000e+00   5066s
  293536    1.6248112e+02   8.717541e+04   0.000000e+00   5071s
  293776    1.6248335e+02   3.232645e+04   0.000000e+00   5076s
  294016    1.6248647e+02   5.415346e+04   0.000000e+00   5081s
  294256    1.6248911e+02   5.402244e+04   0.000000e+00   5087s
  294486    1.6249116e+02   2.336241e+04   0.000000e+00   5092s
  294716    1.6249389e+02   3.241084e+05   0.000000e+00   5097s
  294936    1.6249670e+02   3.479469e+04   0.000000e+00   5102s
  295176    1.6249940e+02   5.451854e+04   0.000000e+00   5107s
  295426    1.6250230e+02   1.818037e+04   0.000000e+00   5112s
  295646    1.6250574e+02   6.334537e+04   0.000000e+00   5117s
  295886    1.6250778e+02   1.060895e+05   0.000000e+00   5123s
  295996    1.6250869e+02   4.892400e+04   0.000000e+00   5125s
  296326    1.6251183e+02   8.867743e+04   0.000000e+00   5132s
  296546    1.6251410e+02   4.346015e+05   0.000000e+00   5137s
  296746    1.6251632e+02   1.977663e+04   0.000000e+00   5142s
  296976    1.6251886e+02   4.018942e+04   0.000000e+00   5147s
  297226    1.6252141e+02   3.054580e+05   0.000000e+00   5152s
  297446    1.6252390e+02   2.927227e+04   0.000000e+00   5157s
  297686    1.6252634e+02   1.740739e+04   0.000000e+00   5162s
  297906    1.6252856e+02   2.640277e+04   0.000000e+00   5167s
  298126    1.6253067e+02   1.972644e+04   0.000000e+00   5172s
  298336    1.6253340e+02   6.160109e+03   0.000000e+00   5177s
  298546    1.6253628e+02   2.897161e+05   0.000000e+00   5182s
  298756    1.6253874e+02   6.432373e+04   0.000000e+00   5186s
  299026    1.6254228e+02   7.029866e+04   0.000000e+00   5192s
  299156    1.6254394e+02   3.110320e+04   0.000000e+00   5195s
  299386    1.6254669e+02   2.160991e+04   0.000000e+00   5200s
  299626    1.6254958e+02   8.385561e+04   0.000000e+00   5206s
  299846    1.6255189e+02   1.590401e+04   0.000000e+00   5211s
  300066    1.6255401e+02   6.265909e+04   0.000000e+00   5215s
  300286    1.6255602e+02   1.116126e+04   0.000000e+00   5220s
  300526    1.6255893e+02   3.220907e+04   0.000000e+00   5226s
  300776    1.6256152e+02   1.178784e+06   0.000000e+00   5231s
  301006    1.6256398e+02   4.653251e+05   0.000000e+00   5236s
  301266    1.6256625e+02   7.672271e+04   0.000000e+00   5242s
  301506    1.6256864e+02   1.214274e+04   0.000000e+00   5247s
  301726    1.6257129e+02   5.312668e+04   0.000000e+00   5252s
  301976    1.6257361e+02   4.108934e+04   0.000000e+00   5257s
  302086    1.6257492e+02   3.512129e+04   0.000000e+00   5260s
  302346    1.6257727e+02   2.492801e+04   0.000000e+00   5266s
  302616    1.6258067e+02   2.079574e+04   0.000000e+00   5272s
  302866    1.6258432e+02   8.577371e+04   0.000000e+00   5277s
  302996    1.6258548e+02   9.753914e+04   0.000000e+00   5280s
  303256    1.6258812e+02   1.918985e+05   0.000000e+00   5286s
  303506    1.6259101e+02   4.869452e+04   0.000000e+00   5292s
  303736    1.6259333e+02   4.136529e+03   0.000000e+00   5297s
  303946    1.6259544e+02   2.250524e+04   0.000000e+00   5302s
  304206    1.6259824e+02   5.624054e+04   0.000000e+00   5307s
  304346    1.6259952e+02   3.068346e+04   0.000000e+00   5310s
  304616    1.6260208e+02   4.522713e+04   0.000000e+00   5317s
  304876    1.6260492e+02   2.388104e+04   0.000000e+00   5322s
  305006    1.6260632e+02   3.016541e+05   0.000000e+00   5325s
  305286    1.6260918e+02   6.784093e+04   0.000000e+00   5331s
  305556    1.6261248e+02   1.216176e+05   0.000000e+00   5338s
  305696    1.6261428e+02   8.245341e+03   0.000000e+00   5341s
  305946    1.6261687e+02   1.707879e+05   0.000000e+00   5346s
  306216    1.6261978e+02   6.348009e+04   0.000000e+00   5353s
  306346    1.6262160e+02   1.530060e+05   0.000000e+00   5356s
  306616    1.6262466e+02   3.750291e+04   0.000000e+00   5362s
  306886    1.6262764e+02   1.983796e+04   0.000000e+00   5368s
  307026    1.6262903e+02   5.234240e+04   0.000000e+00   5371s
  307306    1.6263224e+02   1.544140e+04   0.000000e+00   5378s
  307446    1.6263342e+02   3.419502e+04   0.000000e+00   5381s
  307726    1.6263660e+02   9.258084e+03   0.000000e+00   5387s
  307996    1.6263898e+02   1.340434e+05   0.000000e+00   5393s
  308116    1.6264071e+02   3.710207e+04   0.000000e+00   5396s
  308376    1.6264348e+02   8.926732e+04   0.000000e+00   5402s
  308626    1.6264672e+02   1.182865e+04   0.000000e+00   5407s
  308756    1.6264807e+02   1.324296e+04   0.000000e+00   5410s
  309026    1.6265062e+02   4.562235e+04   0.000000e+00   5417s
  309306    1.6265291e+02   1.045939e+04   0.000000e+00   5423s
  309446    1.6265409e+02   9.338908e+03   0.000000e+00   5426s
  309736    1.6265669e+02   2.778506e+03   0.000000e+00   5432s
  309866    1.6265760e+02   8.119064e+03   0.000000e+00   5435s
  310116    1.6265978e+02   1.073569e+04   0.000000e+00   5441s
  310376    1.6266245e+02   6.540556e+03   0.000000e+00   5447s
  310626    1.6266518e+02   3.753870e+04   0.000000e+00   5452s
  310856    1.6266716e+02   3.336970e+04   0.000000e+00   5458s
  310986    1.6266850e+02   8.188152e+03   0.000000e+00   5461s
  311266    1.6267085e+02   1.071626e+05   0.000000e+00   5467s
  311406    1.6267231e+02   6.144342e+03   0.000000e+00   5470s
  311656    1.6267462e+02   5.855884e+04   0.000000e+00   5476s
  311916    1.6267684e+02   1.352846e+05   0.000000e+00   5482s
  312056    1.6267789e+02   1.324677e+05   0.000000e+00   5485s
  312326    1.6268035e+02   1.230109e+04   0.000000e+00   5491s
  312606    1.6268322e+02   1.162383e+05   0.000000e+00   5498s
  312746    1.6268434e+02   6.909988e+04   0.000000e+00   5501s
  313016    1.6268680e+02   6.370476e+04   0.000000e+00   5507s
  313266    1.6268937e+02   2.998840e+05   0.000000e+00   5512s
  313396    1.6269043e+02   6.389441e+04   0.000000e+00   5515s
  313676    1.6269295e+02   8.735943e+04   0.000000e+00   5522s
  313946    1.6269546e+02   3.186453e+05   0.000000e+00   5528s
  314086    1.6269652e+02   2.768760e+04   0.000000e+00   5531s
  314366    1.6269958e+02   2.803157e+04   0.000000e+00   5537s
  314516    1.6270077e+02   5.067459e+04   0.000000e+00   5540s
  314796    1.6270306e+02   2.092104e+04   0.000000e+00   5547s
  314936    1.6270431e+02   2.522456e+04   0.000000e+00   5550s
  315216    1.6270742e+02   3.895544e+04   0.000000e+00   5556s
  315496    1.6270997e+02   1.974957e+04   0.000000e+00   5563s
  315636    1.6271115e+02   9.908631e+03   0.000000e+00   5566s
  315916    1.6271402e+02   2.484434e+04   0.000000e+00   5572s
  316056    1.6271583e+02   9.322194e+03   0.000000e+00   5575s
  316306    1.6271859e+02   2.219949e+04   0.000000e+00   5581s
  316576    1.6272094e+02   4.302544e+04   0.000000e+00   5587s
  316716    1.6272189e+02   7.180206e+04   0.000000e+00   5591s
  316986    1.6272416e+02   1.076532e+05   0.000000e+00   5597s
  317116    1.6272533e+02   1.794904e+04   0.000000e+00   5600s
  317396    1.6272768e+02   8.676607e+03   0.000000e+00   5606s
  317676    1.6273010e+02   5.691824e+04   0.000000e+00   5613s
  317806    1.6273112e+02   1.045694e+04   0.000000e+00   5616s
  318076    1.6273369e+02   3.783520e+04   0.000000e+00   5622s
  318216    1.6273502e+02   2.563088e+04   0.000000e+00   5625s
  318496    1.6273802e+02   3.604327e+04   0.000000e+00   5632s
  318776    1.6274088e+02   1.297275e+04   0.000000e+00   5638s
  318916    1.6274185e+02   5.559972e+03   0.000000e+00   5641s
  319186    1.6274459e+02   9.777411e+04   0.000000e+00   5647s
  319316    1.6274600e+02   5.736865e+04   0.000000e+00   5651s
  319596    1.6274862e+02   1.583977e+04   0.000000e+00   5657s
  319866    1.6275106e+02   9.029885e+04   0.000000e+00   5663s
  320006    1.6275215e+02   8.910107e+04   0.000000e+00   5666s
  320286    1.6275485e+02   1.780771e+04   0.000000e+00   5673s
  320426    1.6275615e+02   1.652181e+04   0.000000e+00   5676s
  320706    1.6275879e+02   8.977265e+05   0.000000e+00   5682s
  320846    1.6276019e+02   1.939873e+05   0.000000e+00   5685s
  321126    1.6276343e+02   1.557177e+05   0.000000e+00   5692s
  321406    1.6276677e+02   6.195360e+04   0.000000e+00   5698s
  321536    1.6276819e+02   4.814380e+03   0.000000e+00   5701s
  321806    1.6277066e+02   2.899654e+04   0.000000e+00   5708s
  321946    1.6277146e+02   1.854278e+05   0.000000e+00   5711s
  322216    1.6277362e+02   2.927023e+04   0.000000e+00   5717s
  322346    1.6277463e+02   7.868798e+04   0.000000e+00   5720s
  322606    1.6277730e+02   5.620229e+04   0.000000e+00   5726s
